1,new_total
1,VNM,Asia,Vietnam,6/20/2020,0,0,0,97338583,0,0
1,VNM,Asia,Vietnam,6/21/2020,0,0,0,97338583,0,0
1,VNM,Asia,Vietnam,6/22/2020,0,0,0,97338583,0,0
1,VNM,Asia,Vietnam,6/23/2020,0,0,0,97338583,0,0
1,VNM,Asia,Vietnam,6/24/2020,3,0,0,97338583,3,3
1,VNM,Asia,Vietnam,6/25/2020,0,0,0,97338583,3,3
1,VNM,Asia,Vietnam,6/26/2020,1,0,0,97338583,4,4
1,VNM,Asia,Vietnam,6/27/2020,2,0,0,97338583,6,6
1,VNM,Asia,Vietnam,6/28/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,6/29/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,6/30/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,7/1/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,7/2/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,7/3/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,7/4/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,7/5/2020,0,0,0,97338583,6,6
1,VNM,Asia,Vietnam,7/6/2020,14,0,0,97338583,20,20
1,VNM,Asia,Vietnam,7/7/2020,0,0,0,97338583,20,20
1,VNM,Asia,Vietnam,7/8/2020,0,0,0,97338583,20,20
